deviant_position,channel_matlab,time_ms,rep1_mean_smoothed,rep1_sem_smoothed,rep15_mean_smoothed,rep15_sem_smoothed,raw_rep1_minus_rep15,raw_paired_t,cluster_p_corrected,cluster_significant
1,27,42,-1.6792872379859145,0.2905355610764655,-1.606182517400046,0.2406448151135135,0.015291471341583047,0.043088925274646556,1.0,False
1,27,43,-1.528609754441727,0.28849298942648427,-1.4930734922171935,0.242223033776631,0.0349908169508023,0.09903037224814434,1.0,False
1,27,44,-1.4250396287543614,0.2879493485627053,-1.3968338314295512,0.245250014404078,0.017567647371941452,0.049607705211697585,1.0,False
1,27,45,-1.3684284602038876,0.2889028937949778,-1.3262737619501128,0.25048630266954236,-0.02345284995000397,-0.06573870736807899,1.0,False
1,27,46,-1.3553276937184082,0.2913689188964789,-1.2887341407396167,0.2574681398149011,-0.07490059890828385,-0.20789248283795023,1.0,False
1,27,47,-1.3785154675705713,0.29527827202427737,-1.2859083004558791,0.2647516878530604,-0.11878712882321982,-0.3266676637465106,1.0,False
1,27,48,-1.4290305288928518,0.3002408318454463,-1.3124998173357905,0.27072454050278405,-0.13779641698372133,-0.37598571441408674,1.0,False
1,27,49,-1.4992618507340754,0.3053549106067294,-1.357378359876894,0.2742999042057683,-0.12965280663879047,-0.3494073726642252,1.0,False
1,27,50,-1.5846329376189452,0.3094087615422337,-1.406507122301982,0.2751230117482553,-0.11839973942186052,-0.3133490930322894,1.0,False
1,27,51,-1.6823812125984776,0.3116026852021132,-1.4467806189167094,0.27341498702580164,-0.14589219903492137,-0.38086439815693235,1.0,False
1,27,52,-1.7880653147339494,0.31207653027574883,-1.4694063081600806,0.26968475251159313,-0.2428392835510076,-0.6281953772432001,1.0,False
1,27,53,-1.8923182349320342,0.3113787544059676,-1.4712546908783954,0.26442039959828106,-0.4026918886709164,-1.0239334822876645,1.0,False
1,27,54,-1.980723773388258,0.3094784939751445,-1.4536175227076191,0.2579405445918069,-0.5795352634434766,-1.4480403806666018,1.0,False
1,27,55,-2.037987857641089,0.3057816310863786,-1.4196207328215367,0.2505963300253429,-0.714659441658544,-1.7980378718385202,1.0,False
1,27,56,-2.0546085228503728,0.30010239121146276,-1.3724944396977892,0.24311767500866327,-0.7737752526603567,-2.017233652509493,0.7284,False
1,27,57,-2.03206713921636,0.29330009819597425,-1.3159451885568005,0.23659575067852542,-0.7664908842409678,-2.087749714721334,0.7284,False
1,27,58,-1.9830157720587585,0.2871074920860725,-1.2557474508928665,0.23201194386341706,-0.7342108826353194,-2.0667253368414076,0.7284,False
1,27,59,-1.9259324738642476,0.28332444927653333,-1.2002778387474935,0.2298337833103153,-0.7145821498951253,-2.044110044551454,0.7284,False
1,27,60,-1.8771129337068515,0.2824846733224323,-1.1583970282777256,0.2300185270298796,-0.7154484373855142,-2.04467358029747,0.7284,False
1,27,61,-1.8442599653320662,0.2829745167894388,-1.135375208605375,0.2321996256633703,-0.7213089466804152,-2.046545680721407,0.7284,False
1,27,62,-1.8246172386502428,0.2819309188339737,-1.1294982987394881,0.23585164598687106,-0.714897746120886,-2.0427272505948326,0.7284,False
1,27,63,-1.807856160017356,0.27736481157347365,-1.1318412576144963,0.24036070612026006,-0.6918422458973743,-2.0364998552777007,0.7284,False
1,27,64,-1.7816487345954577,0.26965590320313515,-1.1295242724682428,0.2448371229787489,-0.6594119781413211,-2.013901967890338,0.7284,False
1,27,65,-1.7370556055681632,0.26140066789143646,-1.1104232726376382,0.2479603662409757,-0.6233585500506843,-1.9391920280040318,1.0,False
1,27,66,-1.6714271143540758,0.25575222516204593,-1.066728499007858,0.24851673724247383,-0.5852230318503475,-1.7993384087938638,1.0,False
1,27,67,-1.5879071136422465,0.2543357183501959,-0.9961727142850993,0.24634369084979352,-0.5536790223711872,-1.6516879927724866,1.0,False
1,27,68,-1.4922946281668608,0.25653473724709985,-0.9015607893823719,0.2424168344928134,-0.5475937534215596,-1.579278717608464,1.0,False
1,27,69,-1.3893243691103654,0.2607482207629621,-0.7897291410403456,0.2377222470729331,-0.5797733110237104,-1.6115339584016621,1.0,False
1,27,70,-1.2806292407282498,0.2658629352657917,-0.6702891789691766,0.23233207848391904,-0.6350104258652258,-1.6922884331992816,1.0,False
1,27,71,-1.165395140569511,0.27125939568286406,-0.5538865568677718,0.22587088713332562,-0.67314152161089,-1.7214593816881112,1.0,False
1,27,72,-1.042736118243883,0.27599808689566135,-0.45006642007733944,0.21844015882766235,-0.6630218497875344,-1.6492385463548094,1.0,False
1,27,73,-0.9137162051864416,0.2789624287541075,-0.36549585519249533,0.2106739375976737,-0.6062069196468653,-1.5079109751672661,1.0,False
1,27,74,-0.7817259821051373,0.28002488088082206,-0.30325288847081777,0.2033751804470392,-0.5211097818385731,-1.339209648659395,1.0,False
1,27,75,-0.6516892041518328,0.2802650414753762,-0.26316820004415675,0.19767306453999095,-0.41733860816349555,-1.1279185870938309,1.0,False
1,27,76,-0.529359106152439,0.2802485597082099,-0.24258447942717062,0.19510316389825005,-0.29655697305368156,-0.8302589425625135,1.0,False
1,27,77,-0.4210084598440511,0.27846701285351394,-0.2368676481829987,0.19665844266058263,-0.16529864613328782,-0.46571081515180984,1.0,False
1,27,78,-0.33247521772949956,0.2724813505289329,-0.23950783417229457,0.20173678336390954,-0.03796755583958104,-0.10755135612834327,1.0,False
1,27,79,-0.2666518159874723,0.26180209685493155,-0.24238463483927625,0.20851481271590427,0.06121644974345131,0.17877020967685192,1.0,False
1,27,80,-0.22032703646167545,0.2494349634473615,-0.2371372286736944,0.2152088651997478,0.10149470647533182,0.3098136179794787,1.0,False
1,27,81,-0.18305260099550655,0.24051916769996962,-0.21787791533345738,0.22073085326695635,0.07182688269238852,0.2235390275998549,1.0,False
1,27,82,-0.14032179483737078,0.2389083847419504,-0.18396563683801062,0.22457015467526104,0.007571349985543955,0.02297155228827855,1.0,False
1,27,83,-0.08048791837067755,0.2446670575680924,-0.1407306420445143,0.22663719438415827,-0.025653560675158064,-0.07454418449765524,1.0,False
1,27,84,-0.0016263111323268076,0.2548588992668348,-0.09711684168620138,0.22732094761406896,0.017097990627557364,0.048149885230624724,1.0,False
1,27,85,0.0861700630124502,0.26586029392387434,-0.061465085238873444,0.22737301970917764,0.12737074339396232,0.35250202084239,1.0,False
1,27,86,0.164879422917733,0.27451425668704943,-0.038100754944335756,0.22745984341304878,0.254693985768292,0.6975377349071097,1.0,False
1,27,87,0.21683494595150452,0.2784059872714498,-0.026789466868454556,0.22778681630771708,0.34154934937307874,0.9329261584337802,1.0,False
1,27,88,0.2327629759870836,0.2764768787044571,-0.025036230044905537,0.2281136057697152,0.3533972348184651,0.9746358696449935,1.0,False
1,27,89,0.2158441465334272,0.26983354043062086,-0.031221573524871208,0.2280510434045679,0.29119652398009205,0.8188941601106048,1.0,False
1,27,90,0.18049553108516025,0.26163597652429826,-0.04605464610248167,0.22744729848471296,0.1908478335614543,0.5465370038171733,1.0,False
1,27,91,0.14689050051472527,0.2554458069043276,-0.07111918502815676,0.22660036651800908,0.11345754783429521,0.32769033194965697,1.0,False
1,27,92,0.13362903135775295,0.25314203540734037,-0.10558081308179107,0.22592244872836897,0.11656630319450545,0.3384029138317579,1.0,False
1,27,93,0.1514082053344513,0.2544865475322103,-0.14384514716253757,0.22528160035631783,0.21543310066959168,0.6338944581800042,1.0,False
1,27,94,0.19995356740274067,0.2583947024896062,-0.17668037754017282,0.22399897195473073,0.37139273682937246,1.116160810812498,1.0,False
1,27,95,0.268967553282047,0.2638329928159454,-0.19588324964348217,0.22176687022034072,0.5213222764384502,1.5864143783768976,1.0,False
1,27,96,0.34219823772971825,0.2695934712431845,-0.1995822700390359,0.21936625991984268,0.6193172512013859,1.8672119355335073,1.0,False
1,27,97,0.40279943958186926,0.27409573714745555,-0.19418094607670044,0.2182687166228811,0.6570279387628661,1.9442850426003806,1.0,False
1,27,98,0.43809942689493653,0.2759477309568745,-0.1909839690394502,0.21957526151540724,0.6574839589500042,1.9312113160260398,1.0,False
1,27,99,0.4424159030666778,0.27473089620419056,-0.19938155759267426,0.22327808094968332,0.653344346487026,1.9252886819708255,1.0,False
1,27,100,0.41748803124059464,0.271217983598374,-0.22109130411179864,0.22825399999804455,0.6606792406806439,1.939234507864697,1.0,False
1,27,101,0.37117295721768134,0.2669004884944592,-0.2492702189959613,0.23277858971753174,0.6653430859187967,1.9114431951830106,1.0,False
1,27,102,0.31555208122659806,0.2633293134646492,-0.2728646552539643,0.23513568049121877,0.636518207646457,1.7697533224637307,1.0,False
1,27,103,0.26503133491522496,0.2616807151703238,-0.28300515214389144,0.2340751587061009,0.5599427192426266,1.5084105461330721,1.0,False
1,27,104,0.23401438356949733,0.2625335584852254,-0.27718487825978827,0.22927567269959903,0.4613733493842919,1.223277726149243,1.0,False
1,27,105,0.23352430126978396,0.2657841013910431,-0.2590116359256974,0.22186136448848734,0.3952143129885172,1.0566062389100828,1.0,False
1,27,106,0.2672513892227537,0.2706647255646674,-0.23467840463443107,0.21432112567817563,0.40536520867031406,1.1017910044495907,1.0,False
1,27,107,0.3289837296562682,0.27586854671558847,-0.20919619383352417,0.20923178209510568,0.49142074862611457,1.336154343804234,1.0,False
1,27,108,0.4036145013874296,0.28009472466833163,-0.18465507376856427,0.2077321516990274,0.6101831452335459,1.6499256813839598,1.0,False
1,27,109,0.4721656495507614,0.28307700559062776,-0.16067517646356572,0.20951509083444658,0.7088399253467456,1.9468945210422408,1.0,False
1,27,110,0.5186163732174857,0.28615860913085545,-0.1359488491530878,0.21396758130810634,0.751847229009263,2.1332011629401615,0.994,False
1,27,111,0.5349794828421898,0.2912983614680426,-0.10990231626744586,0.2204400478027017,0.7267835327582293,2.09050588459373,0.994,False
1,27,112,0.5223264871767545,0.29889514969707304,-0.08391118974959255,0.22760583632722417,0.6475602848417371,1.8173522104891124,1.0,False
1,27,113,0.48835201048747134,0.3067530074308465,-0.061489148688778555,0.23361842039188524,0.5478809100810936,1.4788372569508137,1.0,False
1,27,114,0.444078687660901,0.3119021856733844,-0.04704296835909442,0.23722977002264237,0.45706048975589403,1.2061762325041336,1.0,False
1,27,115,0.40169984612879767,0.31361611682250917,-0.043673704620808856,0.2382658944662652,0.38724017396427435,1.0204534465891932,1.0,False
1,27,116,0.37318123992584956,0.3142469703790785,-0.05138257743876819,0.236816835706698,0.3453263864127745,0.9102027363779186,1.0,False
1,27,117,0.3678291528769205,0.31668894288210747,-0.06689575431868643,0.23255328468158626,0.3474549027588189,0.9036251371073407,1.0,False
1,27,118,0.38836602047195845,0.3212512371909173,-0.08525424387722268,0.22547527557804148,0.4115097614561138,1.0541999022770019,1.0,False
1,27,119,0.4278737823275788,0.3256142206314262,-0.1022671039546972,0.21704510338561084,0.5283500399116171,1.353509983608434,1.0,False
1,27,120,0.47106720651648776,0.3272960052462384,-0.11647769131229398,0.2097672473695162,0.6488000565697405,1.6911990776054748,1.0,False
1,27,121,0.5009574088251375,0.32541440884129064,-0.12945338525477423,0.20543666231436253,0.7158568889280261,1.9310875306997226,1.0,False
1,27,122,0.5077527444037655,0.320767922554954,-0.14403115854220586,0.20430885804905252,0.7116495722707484,2.022306239060355,0.9972,False
1,27,123,0.49449514135901684,0.3152194887533447,-0.16156562776704206,0.20601155524129613,0.6643639226688854,2.0023675066447537,0.9972,False
1,27,124,0.4756020573541943,0.310858139852648,-0.1802981379368074,0.21050514243321153,0.6165732512467901,1.9224418667397238,1.0,False
1,27,125,0.46895786182184396,0.3087758464401969,-0.19639665115010177,0.21791773038718293,0.6007787669303208,1.8388762770499407,1.0,False
1,27,126,0.48620300925931176,0.30813865618768244,-0.20706772946588897,0.2277426777487868,0.6330010281159092,1.832913421001702,1.0,False
1,27,127,0.5267738512289566,0.3069004110230283,-0.21327675625140388,0.23822791478156685,0.7080236554944871,1.950910211748062,1.0,False
1,27,128,0.5787139134377528,0.3039254001938751,-0.21979692323973168,0.24666562790529728,0.8023540857731021,2.1756246193399176,0.6206,False
1,27,129,0.6251586624145072,0.300485693854,-0.23233486848024995,0.2507306810811321,0.8898436045432301,2.4463917529380264,0.6206,False
1,27,130,0.6523317728438338,0.29968014233779966,-0.2535957935080844,0.24986933152365431,0.953812969324062,2.676826844240276,0.6206,False
1,27,131,0.654579830836266,0.3040925138546708,-0.2808359706079205,0.2454790137150807,0.9883043164519626,2.784110743602553,0.6206,False
1,27,132,0.6342498084365346,0.3133801647085728,-0.3064471720637773,0.23970882311813368,0.9944971485992481,2.7421833533985414,0.6206,False
1,27,133,0.5974592140985109,0.32398930813475063,-0.3212432323119287,0.23405162507545585,0.9757380111901048,2.6203298246998847,0.6206,False
1,27,134,0.549092772248976,0.3316141997640895,-0.31858678879176977,0.2291261402174186,0.9316398941526732,2.510167717948682,0.6206,False
1,27,135,0.4904703220395837,0.3343093464042129,-0.2971697958130225,0.22558502845648998,0.8547733273376312,2.4155706274246485,0.6206,False
1,27,136,0.4210959818693946,0.333626200348351,-0.26118769586072216,0.22467441764690368,0.7357207617765181,2.2217014194544182,0.6206,False
1,27,137,0.34295924165559627,0.3330111874300348,-0.21815953876395283,0.22761162649677175,0.5760008873067405,1.7913491049024861,1.0,False
1,27,138,0.2638901703072228,0.3349331103192166,-0.1758605982264247,0.2345291601125735,0.39867250483737465,1.190193906606391,1.0,False
1,27,139,0.1969105871611209,0.3391190985865556,-0.140069930921106,0.24407293673130892,0.2430541483419616,0.6645756974425223,1.0,False
1,27,140,0.15526754230570644,0.3430716621008792,-0.11396440293260539,0.25393378479186707,0.14702800768364943,0.3687857963802932,1.0,False
1,27,141,0.14602558205696717,0.34409049055269236,-0.09868633769938275,0.2619523077483188,0.13240789448325285,0.31674600072053144,1.0,False
1,27,142,0.16632199862907077,0.34132198940276204,-0.09398040114028137,0.2671131116500716,0.19373450260978825,0.4641472295410717,1.0,False
1,27,143,0.20462316649894446,0.33666786841025176,-0.09830411515610395,0.26970205611478815,0.29498696943344405,0.7290911390820558,1.0,False
1,27,144,0.2459251883010559,0.3339033582420006,-0.10873170989286424,0.27061059832674117,0.39020729522324343,0.9930468414249946,1.0,False
1,27,145,0.2775292306124048,0.33635278954605324,-0.1212861873616497,0.27062166176430336,0.4536107797724773,1.1650265008524558,1.0,False
1,27,146,0.2924284525735276,0.3448183266780668,-0.13196875572853692,0.2702318160283542,0.4833931328273257,1.2275000858438736,1.0,False
1,27,147,0.289622358404498,0.357422545199769,-0.13825644793840647,0.26973681440280356,0.48065576129866633,1.1915477847821785,1.0,False
1,27,148,0.27260335394759694,0.3710028082808629,-0.14039883450372065,0.26940983259264406,0.44228739791450006,1.0757959309171046,1.0,False
1,27,149,0.24752032204240607,0.38250637909427027,-0.1415202549184989,0.2698753582858539,0.3789760654585862,0.9249669428445204,1.0,False
1,27,150,0.22163256231845913,0.3896909572478808,-0.14591092212035267,0.2722553652500793,0.3227061840106696,0.8049169349237569,1.0,False
1,27,151,0.2019333452667029,0.39139349942088103,-0.15627315751225007,0.2776000299278181,0.30417712512116524,0.7714942713404416,1.0,False
1,27,152,0.1938573596296228,0.3877615062957681,-0.17193968989477484,0.285979109226925,0.32705038089535693,0.8281586523344195,1.0,False
1,27,153,0.20035756127754933,0.3804227231557023,-0.18959488725929632,0.2959444200151585,0.370585690479941,0.9252614923168587,1.0,False
1,27,154,0.2216809643638463,0.3721304557972667,-0.20592813596206494,0.30467160317462333,0.4156398365612356,1.022024552628457,1.0,False
1,27,155,0.2557636538468257,0.3657415151854917,-0.2199612234885621,0.30891329328609873,0.4594355182626181,1.1253462931588294,1.0,False
1,27,156,0.29869071085961185,0.3632017154577263,-0.2331956178164191,0.3065854936943596,0.5098248408637235,1.2633401233862642,1.0,False
1,27,157,0.34465505486327414,0.36510669143069385,-0.24772545761193057,0.29807470247174606,0.5784796129320031,1.4481902096405002,1.0,False
1,27,158,0.38560174825540394,0.3705914436974301,-0.26406721557402074,0.2862192348084104,0.6693786159604768,1.6587728085235225,1.0,False
1,27,159,0.4117922247012802,0.37751961480421875,-0.2803079185448531,0.27488335000651704,0.7604572060404637,1.8498683094171005,1.0,False
1,27,160,0.4145757702161434,0.3834476021052074,-0.2927653581685471,0.26724653647277297,0.8093385103756076,1.9661382086491512,1.0,False
1,27,161,0.3909632494523565,0.3870513005646184,-0.2972775185381985,0.2649376154942798,0.786352624941092,1.9516615883592345,1.0,False
1,27,162,0.3473690123007893,0.3889299338505922,-0.29039832401808685,0.2678625610535342,0.6944344388606305,1.7776422233625826,1.0,False
1,27,163,0.29939657817482523,0.3911156024853618,-0.2705229983351304,0.27426999956081227,0.562649555720677,1.4673453824851386,1.0,False
1,27,164,0.266647574078396,0.3955054274408115,-0.23909710224495584,0.2815800739269676,0.43388386611241264,1.1157759040745212,1.0,False
1,27,165,0.26472843721400585,0.40228602144215425,-0.20142128023023903,0.28791262407135043,0.35307402104003205,0.8620883100123665,1.0,False
1,27,166,0.2985930323986523,0.40964485868031497,-0.16615392641287727,0.2928437675379696,0.3504943307512428,0.7964290914341566,1.0,False
1,27,167,0.36084046686224447,0.41498876505112164,-0.1431581469656814,0.29670017496974976,0.4256614796102236,0.9095830080496968,1.0,False
1,27,168,0.4359104936074346,0.4166096264118134,-0.14035295550415233,0.2995708210707519,0.5461702601304904,1.1338204221816433,1.0,False
1,27,169,0.5077269030411575,0.4146282156169005,-0.16080335061607665,0.30129014909252194,0.6704084896907371,1.4064610605773278,1.0,False
1,27,170,0.5662534955789659,0.4107398086729385,-0.20118684509256834,0.3019911360402318,0.7796503967741486,1.7071200932209571,1.0,False
1,27,171,0.6092950075508884,0.4070521829429743,-0.25232358738170524,0.3020917083335196,0.8827294601719983,2.0346677753002362,0.1014,False
1,27,172,0.6393901246309094,0.40486234558010326,-0.3018189274312059,0.3017014273851463,0.9859608781254285,2.345859222581802,0.1014,False
1,27,173,0.6590939044564657,0.40417212599289287,-0.33806183121770766,0.3003655788535844,1.072033658589444,2.563039602390435,0.1014,False
1,27,174,0.6684793688343732,0.40404303971540106,-0.3541507721692721,0.29743511393690786,1.1131884466084225,2.6423220168906343,0.1014,False
1,27,175,0.6661934577732175,0.40324418867808476,-0.35022258690671726,0.2925954685974786,1.0930696643949067,2.589921106348564,0.1014,False
1,27,176,0.6524224508592688,0.4006445598706127,-0.33322704807476894,0.28624986659465773,1.0175877311420207,2.4358460574881895,0.1014,False
1,27,177,0.6310403280320418,0.39535507962694677,-0.31411948480999496,0.27962216091788,0.917404100963384,2.2416990626497344,0.1014,False
1,27,178,0.6093107990096744,0.3870901808816464,-0.30339351582872787,0.27441110164836024,0.8373649744403657,2.1181865518178795,0.1014,False
1,27,179,0.5954546117824626,0.3767922964933224,-0.30659787432469165,0.2720974587042627,0.8141328560954715,2.1632669188882008,0.1014,False
1,27,180,0.595646196558617,0.36662846526337584,-0.32172181577954734,0.27322359617566666,0.8565015176746341,2.3650419435676127,0.1014,False
1,27,181,0.6118784323053199,0.35870919938725937,-0.3398300487241299,0.27694889216665214,0.9410092530287616,2.5895678244153864,0.1014,False
1,27,182,0.6412084534527857,0.3536102804351702,-0.3490103969758038,0.2812852965936613,1.029488051702065,2.741504183491583,0.1014,False
1,27,183,0.6763700171576458,0.35045923099443377,-0.3399976900078704,0.28414914338919656,1.090757951782066,2.839540415773019,0.1014,False
1,27,184,0.7079190509061557,0.3483852204562774,-0.3107303941873509,0.28448844993666733,1.1033178743840082,2.89043421559964,0.1014,False
1,27,185,0.7279267981485303,0.34745356501300684,-0.2674640772010536,0.2824940129620612,1.0551283013070085,2.8242465313304765,0.1014,False
1,27,186,0.7340051518655025,0.3481972104933524,-0.2218489785246334,0.2788784611997007,0.9586088836439938,2.579798114134784,0.1014,False
1,27,187,0.7312297273466591,0.35056539443185114,-0.1855393105876856,0.2741848188005292,0.8568340555828406,2.24987063765482,0.1014,False
1,27,188,0.730119801066875,0.35348890034892727,-0.16521977673049815,0.2687360902636414,0.8008454164841894,2.029165169522959,0.1014,False
1,27,189,0.7413166079650143,0.35545548695568274,-0.1606972348268644,0.2628367605409349,0.8174778555356593,2.0200536269545526,0.1014,False
1,27,190,0.7699274953922155,0.3555149661447643,-0.16693444438348737,0.2568787990461042,0.8937211451567724,2.193554170278705,0.1014,False
1,27,191,0.8126330702536139,0.3537627479526526,-0.17848683652248865,0.2516338596685854,0.9897320247797364,2.4586503539950826,0.1014,False
1,27,192,0.858590961984241,0.3507489440449917,-0.19330825243599645,0.24856217956393845,1.0732058112248724,2.73727384903145,0.1014,False
1,27,193,0.8928562320357277,0.3462278597033726,-0.21348045954706413,0.24911126495175373,1.139463271398442,2.994902973128086,0.1014,False
1,27,194,0.9003984260791953,0.3385317038897927,-0.2426294783762368,0.252899865069939,1.1944404491512126,3.2103824222084563,0.1014,False
1,27,195,0.8698253681879444,0.32550429168985806,-0.28185030869095595,0.25687246581432366,1.230346385125038,3.3546038788740216,0.1014,False
1,27,196,0.7968388202526967,0.3064933709670741,-0.3265855481920775,0.2571946208606676,1.226323050588546,3.3971151693925306,0.1014,False
1,27,197,0.6868744113466662,0.28401234722810953,-0.36626363670190804,0.2525990383644708,1.1613388470164625,3.2724730394073136,0.1014,False
1,27,198,0.5550747595550188,0.2637945820011698,-0.38733031374681687,0.24631196466172323,1.0253248751978223,2.902538759952098,0.1014,False
1,27,199,0.4217325048114917,0.2522366571338863,-0.3789608533888359,0.24421554971728843,0.832761700870515,2.335584258294921,0.1014,False
1,27,200,0.3035387040457484,0.2516717639482758,-0.3395645303515255,0.24936296166669072,0.6244592741379978,1.7506661236472443,1.0,False
1,27,201,0.20408697964358968,0.25778682492002325,-0.28173255738996406,0.2583425119246659,0.4417842136901515,1.2800249436658797,1.0,False
1,27,202,0.10875462922495616,0.262793686482706,-0.23347919187756852,0.2643705358738617,0.2948420072909587,0.9159415071950536,1.0,False
1,27,203,-0.012185176965304396,0.2608322719380468,-0.23391191203153966,0.26295286933396195,0.16680963573234173,0.5635266251956405,1.0,False
